"M. Henri Emmanuelli."," Nous ne sommes pas dans un  On nous demande de voter une loi constitutionnelle sans même connaître les modalités d’application des lois-cadres qui sont renvoyées à une future loi organique. Vous voulez que nous signions un chèque en blanc en vous gargarisant de l’accord des deux assemblées, mais la droite a la majorité dans les deux assemblées : il est encore heureux que la droite vote avec la droite ! Je ne sais pas combien de temps cela durera (Sourires) mais, aujourd’hui, c’est encore le cas. Tout cela ne tient pas debout et relève de la gesticulation. C’est une pantalonnade pour essayer de masquer un échec patent en matière de finances publiques.","112","no","mercredi 13 juillet 2011","Première Première"
"M. Alain Vidalies."," Très juste&nbsp;!","3","no","mercredi 13 juillet 2011","Première Première"
"M. Henri Emmanuelli."," À ce sujet, j&#x2019;aurais apprécié que la ministre du budget soit présente dans l&#x2019;hémicycle. Elle va de studio de télévision en studio de télévision pour expliquer que si l&#x2019;opposition ne vote pas ce texte, elle portera, en quelque sorte, la responsabilité de la gestion de M.&nbsp;Sarkozy, de M.&nbsp;Fillon et de leurs prédécesseurs. Qui peut croire à ce genre de fadaises&nbsp;? Quand on en est réduit à cette extrémité, cela signifie que les choses ne vont pas très bien. Mesdames et messieurs de la majorité, ne comptez pas sur nous pour jouer avec vous. Amusez-vous tout seuls ! Quant à la convocation du Parlement à Versailles, je l’attends !","107","no","mercredi 13 juillet 2011","Première Première"
"Mme Marie-Christine Dalloz."," Ce n&#x2019;est pas un jeu&nbsp;!","6","no","mercredi 13 juillet 2011","Première Première"
"M. Henri Emmanuelli."," Pourtant c&#x2019;est bien le cas. ","7","no","mercredi 13 juillet 2011","Première Première"
"M. Patrick Lemasle."," Évidemment&nbsp;!","2","no","mercredi 13 juillet 2011","Première Première"
"M. Henri Emmanuelli."," Quand on a endetté la France pour 1&nbsp;800&nbsp;milliards d&#x2019;euros alors qu&#x2019;on partait de 900&nbsp;milliards, on ne vient pas proposer au pays et à l&#x2019;Assemblée nationale de voter des lois pour limiter le déficit. Ce n&#x2019;est peut-être pas un jeu, mais c&#x2019;est bien de la gesticulation. Nous sommes à la limite de la malversation intellectuelle.","55","no","mercredi 13 juillet 2011","Première Première"
"Mme Chantal Bourragué."," Attention aux abus de langage&nbsp;!","6","no","mercredi 13 juillet 2011","Première Première"
"M. Henri Emmanuelli."," Ne comptez pas sur l&#x2019;opposition pour vous accompagner dans cette voie. Quant au Nouveau Centre, je sais qu’il n’en pense pas moins.","23","no","mercredi 13 juillet 2011","Première Première"
"M. Hervé de Charette."," C&#x2019;est vrai&nbsp;!","3","no","mercredi 13 juillet 2011","Première Première"
"M. Henri Emmanuelli."," J&#x2019;écoute les interventions de ses membres à la commission des finances. Je sais que l&#x2019;idée d&#x2019;une règle d&#x2019;or a été longtemps défendue par plusieurs centristes parmi lesquels M.&nbsp;Méhaignerie autrefois et, aujourd&#x2019;hui, certains membres du Nouveau Centre. Néanmoins vous savez bien qu&#x2019;il s&#x2019;agit d&#x2019;une règle extrêmement conservatrice qui n&#x2019;a jamais fonctionné. Regardez ses effets aux États-Unis aujourd&#x2019;hui&nbsp;: le Président ne parvient pas à faire voter par les parlementaires une élévation du plafond de dépenses. Voyez tous les risques que cette situation comporte&nbsp;! Vous pensez pouvoir endiguer le futur en votant une loi. Non, monsieur le garde des sceaux, le futur ne se laissera pas contraindre par les lois « historiques » que vous ferez voter ! Le futur se passera de vous ; j’espère qu’il passera par nous. (Applaudissements sur les bancs du groupe SRC.)","131","no","mercredi 13 juillet 2011","Première Première"
"M. Michel Terrot"," et ","3","no","mercredi 13 juillet 2011","Première Première"
"M. Antoine Herth."," C&#x2019;est pathétique&nbsp;!","3","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," La parole est à Mme&nbsp;Martine Billard.","7","yes","mercredi 13 juillet 2011","Première Première"
"Mme Martine Billard."," Madame la présidente, monsieur le ministre, monsieur le rapporteur, nous arrivons au terme de la discussion d&#x2019;un texte d&#x2019;inspiration technocratique qui doit tout aux demandes explicites de la Commission européenne et du FMI, mais rien à l&#x2019;expression de la volonté de notre peuple. Il n&#x2019;a d&#x2019;ailleurs jamais été question de soumettre ce projet de loi constitutionnelle au référendum. Ce texte traduit fidèlement les recommandations du groupe de travail confié, en 2010, à Michel Camdessus, figure historique de la politique libérale du FMI. Il n’est donc pas seulement une tentative, à quelques mois des élections, de faire oublier votre gestion calamiteuse des deniers publics mais il manifeste aussi la morgue avec laquelle le Gouvernement et sa majorité tentent de faire payer au peuple la facture de la crise. Votre prétendue loi d’équilibre des finances publiques n’est en effet que le premier étage de la fusée d’une série de mesures de réforme structurelles concoctées à Bruxelles et approuvées lors du Conseil européen du 25 mars dernier. Il s’agit, dans le cadre du pacte « euro plus » d’imposer, dans toute l’Europe, l’interdiction des déficits publics, l’abandon de l’indexation des salaires sur l’inflation, le retardement de l’âge du départ à la retraite, la baisse des pensions ainsi que la réduction du nombre de fonctionnaires et de leurs salaires. Ces mesures de fuite en avant libérales portent en elles la récession. Elles s’inspirent du prétendu modèle allemand pour mieux conduire l’ensemble de l’Europe dans une impasse. Quant à votre projet de loi constitutionnelle, comme nombre de vos choix politiques, il s’inspire des politiques conduites en particulier dans le cadre de l’Agenda 2010. Ces politiques ont mis l’accent sur la compression des coûts salariaux, la déréglementation du marché du travail et la réduction drastique des dépenses publiques, dont la part dans le PIB a baissé de 10 % entre 1996 et 2007. Elles ont certes permis à l’Allemagne de s’affirmer comme un modèle de compétitivité, mais à quel prix ! Faut-il rappeler que l’Allemagne est le pays qui a créé le moins d’emploi depuis vingt ans, qu’il est aussi celui où la hausse des inégalités de revenus a été la plus élevée d’Europe ces dernières années à l’exception de la Bulgarie et de la Roumanie ? C’est aussi celui où la part des salaires dans la valeur ajoutée a le plus baissé, où le pourcentage de chômeurs indemnisés a le plus fortement chuté – il est passé de 80 % à 35 % –, tout comme la part des investissements dans le produit intérieur brut. Dans ce pays, le nombre de personnes vivant sous le seuil de pauvreté atteint 17 % de la population. Curieux modèle que le vôtre ! Ce modèle est malheureusement en phase avec les orientations du nouveau cycle de gouvernance économique dans l’Union européenne, lequel ne tire visiblement aucune leçon de la crise et de l’échec de la stratégie de Lisbonne. Pourtant, comment ne pas constater que les institutions et les règles mises en place dans la zone euro pour gérer la monnaie unique et encadrer le maniement des politiques budgétaires nationales sont inappropriées ? Un rapport du département des études de l’OFCE soulignait déjà en 2007 combien la règle budgétaire du pacte de stabilité comportait des incitations peu favorables à des politiques économiques de développement social et écologique ; à cette époque elle avait pourtant été légèrement assouplie. Ce rapport soulignait que cette règle avait indirectement poussé les gouvernements à privilégier les stratégies non coopératives, notamment la désinflation compétitive et la concurrence fiscale et sociale ; souvenons-nous du cas de l’Irlande. Vous continuez pourtant de nous vanter les mérites du pacte de stabilité monétaire et de nous le présenter comme indispensable à la cohésion de la zone euro. La majorité n’en est bien sûr plus à dire, comme au début des années 2000, que ce pacte permettra la création de millions d’emplois, mais vous continuez de taire ce constat d’évidence que la politique conduite sous l’égide de la Commission européenne a finalement eu pour conséquence de brider les investissements et les salaires, de maintenir un chômage de masse, d’accroître les inégalités au sein de la zone euro tant entre pays qu’au sein de chacun d’entre eux, et de désindustrialiser nos pays. Ce pacte de stabilité a ouvert l’une des périodes les plus noires pour l’économie européenne, au seul bénéfice des puissances d’argent. Cette période, vous nous proposez de la proroger, malgré la légitime colère des peuples qui s’est exprimée massivement en Angleterre, au Portugal, en Espagne, en Grèce et, à l’automne dernier, en France, lors du mouvement contre votre loi régressive sur les retraites. La crise financière a montré les dangers et l’impasse où nous conduisait ce système. Vous n’en tirez aucune leçon, comme le manifeste d’ailleurs de manière éloquente le présent projet de loi constitutionnelle. Il est hors de question que les peuples continuent à faire les frais de cette situation et à payer à la place de la finance responsable de la crise. Il est encore moins question d’inscrire dans la durée des reculs qui ne profiteront qu’aux investisseurs financiers. Vous voulez faire peur à nos concitoyens en brandissant le spectre de la Grèce, et tirer prétexte des difficultés budgétaires actuelles, qui sont bien réelles, pour justifier des mesures qui, loin d’assainir nos finances publiques, aggraveront encore la situation en asséchant les comptes publics, en bridant l’investissement, et en privant l’État et les collectivités locales des moyens de faire face à leurs missions. Vous n’avez du reste aucune leçon à donner en matière de gestion des finances publiques. Vous êtes en effet les premiers responsables de leur dégradation sans précédent. En dix ans de politique de droite, le montant de la dette publique a été multiplié par deux. Il sera passé de 900 milliards d’euros en 2002 à 1 800 milliards fin 2012. Le déficit structurel, c’est-à-dire exception faite de la conjoncture et de la crise, a suivi la même trajectoire passant de 2 % en 2002 à 5 % en 2010. Vous incriminez la crise, mais elle ne pèse que pour un tiers dans le déficit global. En réalité, votre politique de dépenses fiscales en faveur des plus riches et des grandes entreprises a plombé nos comptes publics et sociaux. Le premier problème dont souffre notre pays n’est donc pas le montant de la dépense publique, comme vous voudriez nous le faire croire, mais le nombre et le poids colossal des cadeaux fiscaux que vous avez consentis au fil des ans.","1055","no","mercredi 13 juillet 2011","Première Première"
